name,iso_a3,currency_code,local_price,dollar_ex,GDP_dollar,GDP_local,date,us_local_price,big_mac_ex,over_under_value
Belgium,BEL,EUR,4.6,0.9195,51472.1,43490.45,2023-01-01,5.36,0.8582089552238805,-0.06665692743460518
Bahrain,BHR,BHD,1.7,0.377,26116.25,9819.71,2023-01-01,5.36,0.3171641791044776,-0.15871570529316292
Brazil,BRA,BRL,22.9,5.1581,8165.64,44048.65,2023-01-01,5.36,4.272388059701492,-0.1717128284249061
Canada,CAN,CAD,6.11,1.33595,52387.81,65687.87,2023-01-01,5.36,1.1399253731343284,-0.1467305115203949
Switzerland,CHE,CHF,6.7,0.92315,93700.47,85627.79,2023-01-01,5.36,1.25,0.3540594702919352
Chile,CHL,CLP,3800.0,800.425,16092.15,12215013.62,2023-01-01,5.36,708.9552238805969,-0.11427651075291631
China,CHN,CNY,24.0,6.78405,12572.07,81076.24,2023-01-01,5.36,4.477611940298507,-0.3399795195644921
Colombia,COL,COP,18900.0,4545.55,6239.27,23361346.28,2023-01-01,5.36,3526.1194029850744,-0.22427002167282853
Costa Rica,CRI,CRC,2800.0,564.07,12472.83,7743748.1,2023-01-01,5.36,522.3880597014925,-0.07389497810290847
Czech Republic,CZE,CZK,99.0,21.94565,26794.63,580858.34,2023-01-01,5.36,18.470149253731343,-0.15836854895018637
Germany,DEU,EUR,4.76,0.9195,51460.99,43481.06,2023-01-01,5.36,0.8880597014925372,-0.03419282056276539
Denmark,DNK,DKK,37.0,6.8401,69466.55,436744.07,2023-01-01,5.36,6.902985074626865,0.009193589951442992
Egypt,EGY,EGP,55.0,29.845,4145.94,65260.53,2023-01-01,5.36,10.261194029850746,-0.6561838153844615
Spain,ESP,EUR,4.85,0.9195,30563.55,25824.14,2023-01-01,5.36,0.9048507462686566,-0.015931760447355524
Estonia,EST,EUR,3.8,0.9195,27716.9,23418.91,2023-01-01,5.36,0.708955223880597,-0.2289774617938043
Euro area,EUZ,EUR,4.81,0.9195,43141.9578209147,36452.0618358744,2023-01-01,5.36,0.8973880597014924,-0.024047787165315502
Finland,FIN,EUR,5.35,0.9195,53664.91,45343.22,2023-01-01,5.36,0.9981343283582088,0.08551857352714391
France,FRA,EUR,5.0,0.9195,45201.23,38191.99,2023-01-01,5.36,0.9328358208955223,0.014503339744994369
Britain,GBR,GBP,3.79,0.81205,46421.61,33743.41,2023-01-01,5.36,0.707089552238806,-0.12925367620367473
Greece,GRC,EUR,4.55,0.9195,20135.28,17012.95,2023-01-01,5.36,0.8488805970149252,-0.07680196083205519
Guatemala,GTM,GTQ,27.0,7.8438,4708.38,36421.56,2023-01-01,5.36,5.037313432835821,-0.3577968034835385
Hong Kong,HKG,HKD,21.0,7.8307,49842.47,387437.95,2023-01-01,5.36,3.917910447761194,-0.4996730244089042
Honduras,HND,HNL,100.0,24.7,2796.45,67631.47,2023-01-01,5.36,18.656716417910445,-0.24466735150160138
Hungary,HUN,HUF,1350.0,359.4686,18731.86,5678391.19,2023-01-01,5.36,251.86567164179104,-0.2993388806649842
Indonesia,IDN,IDR,35000.0,14887.5,4362.68,62357334.57,2023-01-01,5.36,6529.850746268657,-0.5613870195621389
India,IND,INR,207.0,81.715,2238.13,166749.17,2023-01-01,5.36,38.61940298507462,-0.5273890597188445
Ireland,IRL,EUR,4.9,0.9195,101983.64,86169.28,2023-01-01,5.36,0.914179104477612,-0.005786727049905399
Israel,ISR,ILS,17.0,3.36365,51804.7,167339.47,2023-01-01,5.36,3.171641791044776,-0.05708329016253884
Italy,ITA,EUR,5.2,0.9195,35717.38,30178.77,2023-01-01,5.36,0.9701492537313433,0.05508347333479426
Jordan,JOR,JOD,2.5,0.71005,4399.65,3119.34,2023-01-01,5.36,0.46641791044776115,-0.3431196247478893
Japan,JPN,JPY,410.0,130.1,39933.01,4382820.33,2023-01-01,5.36,76.49253731343283,-0.41204813748322183
South Korea,KOR,KRW,4900.0,1235.45,35142.27,40201052.95,2023-01-01,5.36,914.1791044776119,-0.2600436242036409
Kuwait,KWT,KWD,1.9,0.30535,28834.43,8697.96,2023-01-01,5.36,0.3544776119402985,0.16088951020238568
Lebanon,LBN,LBP,170000.0,38000.0,3044.8,30840784.88,2023-01-01,5.36,31716.41791044776,-0.1653574234092695
Sri Lanka,LKA,LKR,1820.0,364.655,3996.57,794375.84,2023-01-01,5.36,339.55223880597015,-0.06883975591731863
Lithuania,LTU,EUR,3.35,0.9195,23728.3,20048.81,2023-01-01,5.36,0.625,-0.32028276237085374
Latvia,LVA,EUR,3.4,0.9195,21014.99,17756.25,2023-01-01,5.36,0.6343283582089552,-0.3101377289734038
Moldova,MDA,MDL,60.0,18.8411,5293.21,93572.98,2023-01-01,5.36,11.194029850746269,-0.405871745771411
Mexico,MEX,MXN,79.0,18.838,10177.04,206313.08,2023-01-01,5.36,14.738805970149253,-0.2176024009900599
Malaysia,MYS,MYR,12.9,4.2855,11475.7,47547.24,2023-01-01,5.36,2.406716417910448,-0.4384047560586984
Nicaragua,NIC,NIO,154.0,36.45,2163.08,76081.57,2023-01-01,5.36,28.73134328358209,-0.21176012939418146
Netherlands,NLD,EUR,4.88,0.9195,58960.71,49817.82,2023-01-01,5.36,0.9104477611940298,-0.00984474040888545
Norway,NOR,NOK,65.0,9.86415,90540.8,777745.5,2023-01-01,5.36,12.12686567164179,0.22938780043306206
New Zealand,NZL,NZD,7.5,1.53787004998078,48792.62,68962.04,2023-01-01,5.36,1.3992537313432836,-0.09013526119403187
Oman,OMN,OMR,1.42,0.385,19479.4,7489.83,2023-01-01,5.36,0.26492537313432835,-0.3118821477030433
Pakistan,PAK,PKR,780.0,230.2,1565.58,250847.86,2023-01-01,5.36,145.52238805970148,-0.36784366611771724
Peru,PER,PEN,13.9,3.8847,6676.95,25907.97,2023-01-01,5.36,2.593283582089552,-0.3324365891601534
Philippines,PHL,PHP,155.0,54.435,3576.11,176139.89,2023-01-01,5.36,28.91791044776119,-0.46876255262678074
Poland,POL,PLN,17.75,4.3373,18008.15,69537.58,2023-01-01,5.36,3.3115671641791042,-0.23649109718509112
Portugal,PRT,EUR,4.4,0.9195,24703.71,20872.97,2023-01-01,5.36,0.8208955223880597,-0.10723706102440483
Qatar,QAT,QAR,14.0,3.64175,65380.86,237986.33,2023-01-01,5.36,2.6119402985074625,-0.2827788018102664
Romania,ROU,RON,12.3,4.51885,14874.18,61838.52,2023-01-01,5.36,2.294776119402985,-0.49217696551047607
Saudi Arabia,SAU,SAR,19.0,3.7545,28215.16,105806.83,2023-01-01,5.36,3.544776119402985,-0.055859336954858216
Singapore,SGP,SGD,5.9,1.32015,77710.07,104402.18,2023-01-01,5.36,1.1007462686567164,-0.16619606207119153
Slovakia,SVK,EUR,4.0,0.9195,21747.29,18374.99,2023-01-01,5.36,0.7462686567164178,-0.1883973282040045
Slovenia,SVN,EUR,3.5,0.9195,29338.09,24788.7,2023-01-01,5.36,0.6529850746268656,-0.28984766217850394
Sweden,SWE,SEK,57.4,10.2154,61203.12,524912.64,2023-01-01,5.36,10.708955223880595,0.048314821140689024
Thailand,THA,THB,128.0,32.8225,7227.48,231113.68,2023-01-01,5.36,23.88059701492537,-0.2724321116634817
Turkey,TUR,TRY,75.0,18.8055,9663.88,85688.97,2023-01-01,5.36,13.992537313432836,-0.25593377929686334
Taiwan,TWN,TWD,75.0,30.369,33186.34,929997.43,2023-01-01,5.36,13.992537313432836,-0.539249322880805
Ukraine,UKR,UAH,92.0,36.917,4874.31,132955.0,2023-01-01,5.36,17.16417910447761,-0.5350602945938833
Uruguay,URY,UYU,268.0,39.125,17333.61,754920.53,2023-01-01,5.36,50.0,0.2779552715654952
United States,USA,USD,5.36,1.0,70159.77,70159.77,2023-01-01,5.36,1.0,0.0
Venezuela,VEN,VES,56.3,20.7081,2090.4,6834.89,2023-01-01,5.36,10.503731343283581,-0.49277184564090476
Vietnam,VNM,VND,72000.0,23450.0,3753.43,86082566.38,2023-01-01,5.36,13432.835820895521,-0.42717118034560675
South Africa,ZAF,ZAR,49.9,17.21,6983.51,103233.73,2023-01-01,5.36,9.309701492537313,-0.4590527895097436
United Arab Emirates,ARE,AED,18.0,3.67305,43438.52,159527.98,2023-07-01,5.58,3.225806451612903,-0.12176353395328049
Argentina,ARG,ARS,1650.0,275.275,10631.67,1010999.69,2023-07-01,5.58,295.6989247311828,0.07419462258171941
Australia,AUS,AUD,7.45,1.48400979446464,63841.72,84920.83,2023-07-01,5.58,1.3351254480286738,-0.10032571684587603
Austria,AUT,EUR,4.81,0.90699,53528.71,45228.14,2023-07-01,5.58,0.8620071684587812,-0.04959573042836055
Azerbaijan,AZE,AZN,5.95,1.7025,5418.01,9210.62,2023-07-01,5.58,1.0663082437275986,-0.3736809141100742
Belgium,BEL,EUR,4.9,0.90699,51472.1,43490.45,2023-07-01,5.58,0.878136200716846,-0.031812698357373305
Bahrain,BHR,BHD,1.7,0.37695,26116.25,9819.71,2023-07-01,5.58,0.3046594982078853,-0.1917774288157971
Brazil,BRA,BRL,22.9,4.75705,8165.64,44048.65,2023-07-01,5.58,4.103942652329748,-0.13729251272747842
Canada,CAN,CAD,7.05,1.31625,52387.81,65687.87,2023-07-01,5.58,1.2634408602150538,-0.04012090392018702
Switzerland,CHE,CHF,6.7,0.86685,93700.47,85627.79,2023-07-01,5.58,1.2007168458781363,0.38514950208010185
Chile,CHL,CLP,3900.0,839.505,16092.15,12215013.62,2023-07-01,5.58,698.9247311827957,-0.1674561423901041
China,CHN,CNY,25.0,7.14355,12572.07,81076.24,2023-07-01,5.58,4.480286738351254,-0.3728206930236011
Colombia,COL,COP,18900.0,3882.915,6239.27,23361346.28,2023-07-01,5.58,3387.0967741935483,-0.12769226877396278
Costa Rica,CRI,CRC,2950.0,544.875,12472.83,7743748.1,2023-07-01,5.58,528.673835125448,-0.02973372768901487
Czech Republic,CZE,CZK,105.0,21.6516,26794.63,580858.34,2023-07-01,5.58,18.817204301075268,-0.13090929533728365
Germany,DEU,EUR,5.34,0.90699,51460.99,43481.06,2023-07-01,5.58,0.9569892473118279,0.055126569545229744
Denmark,DNK,DKK,38.2,6.7593,69466.55,436744.07,2023-07-01,5.58,6.845878136200717,0.012808742946861013
Egypt,EGY,EGP,81.0,30.925,4145.94,65260.53,2023-07-01,5.58,14.516129032258064,-0.5306021331525282
Spain,ESP,EUR,5.2,0.90699,30563.55,25824.14,2023-07-01,5.58,0.931899641577061,0.027464075212583372
Estonia,EST,EUR,4.45,0.90699,27716.9,23418.91,2023-07-01,5.58,0.7974910394265233,-0.12072785871230844
Euro area,EUZ,EUR,5.28,0.90699,43141.9578209147,36452.0618358744,2023-07-01,5.58,0.946236559139785,0.043271214831238525
Finland,FIN,EUR,5.75,0.90699,53664.91,45343.22,2023-07-01,5.58,1.0304659498207884,0.13613816009083723
France,FRA,EUR,5.3,0.90699,45201.23,38191.99,2023-07-01,5.58,0.9498207885304659,0.04722299973590222
Britain,GBR,GBP,4.19,0.77721,46421.61,33743.41,2023-07-01,5.58,0.7508960573476703,-0.03385692753866995
Greece,GRC,EUR,4.7,0.90699,20135.28,17012.95,2023-07-01,5.58,0.8422939068100359,-0.07133054740401114
Guatemala,GTM,GTQ,29.0,7.8689,4708.38,36421.56,2023-07-01,5.58,5.197132616487455,-0.33953505363043696
Hong Kong,HKG,HKD,23.0,7.7987,49842.47,387437.95,2023-07-01,5.58,4.121863799283154,-0.47146783447457224
Honduras,HND,HNL,102.0,24.62,2796.45,67631.47,2023-07-01,5.58,18.27956989247312,-0.2575316859271682
Croatia,HRV,EUR,4.09,0.90699,17770.9,15015.21,2023-07-01,5.58,0.7329749103942652,-0.1918599869962566
Hungary,HUN,HUF,1400.0,351.0725,18731.86,5678391.19,2023-07-01,5.58,250.89605734767025,-0.28534403193736263
Indonesia,IDN,IDR,38000.0,15080.0,4362.68,62357334.57,2023-07-01,5.58,6810.035842293907,-0.5484061112537197
India,IND,INR,209.0,82.2488,2238.13,166749.17,2023-07-01,5.58,37.45519713261649,-0.5446110200681774
Ireland,IRL,EUR,5.1,0.90699,101983.64,86169.28,2023-07-01,5.58,0.9139784946236559,0.007705150689264398
Israel,ISR,ILS,17.0,3.66365,51804.7,167339.47,2023-07-01,5.58,3.046594982078853,-0.16842630107164902
Italy,ITA,EUR,5.8,0.90699,35717.38,30178.77,2023-07-01,5.58,1.039426523297491,0.14601762235249685
Jordan,JOR,JOD,2.5,0.70895,4399.65,3119.34,2023-07-01,5.58,0.44802867383512546,-0.3680391087733613
Japan,JPN,JPY,450.0,142.08,39933.01,4382820.33,2023-07-01,5.58,80.64516129032258,-0.43239610578320264
South Korea,KOR,KRW,5200.0,1274.65,35142.27,40201052.95,2023-07-01,5.58,931.899641577061,-0.2688976255622635
Kuwait,KWT,KWD,1.4,0.3071,28834.43,8697.96,2023-07-01,5.58,0.25089605734767023,-0.18301511772168594
Lebanon,LBN,LBP,430000.0,85500.0,3044.8,30840784.88,2023-07-01,5.58,77060.93189964158,-0.098702550881385
Sri Lanka,LKA,LKR,1820.0,327.5,3996.57,794375.84,2023-07-01,5.58,326.1648745519713,-0.004076718925278446
Lithuania,LTU,EUR,3.85,0.90699,23728.3,20048.81,2023-07-01,5.58,0.6899641577060932,-0.23928140585222193
Latvia,LVA,EUR,3.7,0.90699,21014.99,17756.25,2023-07-01,5.58,0.6630824372759857,-0.2689197926372003
Moldova,MDA,MDL,63.0,17.665,5293.21,93572.98,2023-07-01,5.58,11.290322580645162,-0.36086484117491296
Mexico,MEX,MXN,89.0,16.7025,10177.04,206313.08,2023-07-01,5.58,15.949820788530467,-0.045063865377610174
Malaysia,MYS,MYR,13.15,4.509,11475.7,47547.24,2023-07-01,5.58,2.35663082437276,-0.47734956212624535
Nicaragua,NIC,NIO,159.0,36.55,2163.08,76081.57,2023-07-01,5.58,28.49462365591398,-0.22039333362752442
Netherlands,NLD,EUR,5.33,0.90699,58960.71,49817.82,2023-07-01,5.58,0.9551971326164874,0.05315067709289789
Norway,NOR,NOK,70.0,10.1165,90540.8,777745.5,2023-07-01,5.58,12.544802867383513,0.2400338918977426
New Zealand,NZL,NZD,8.1,1.60681288663935,48792.62,68962.04,2023-07-01,5.58,1.4516129032258063,-0.09658870967741903
Oman,OMN,OMR,1.42,0.38505,19479.4,7489.83,2023-07-01,5.58,0.2544802867383512,-0.33909807365705436
Pakistan,PAK,PKR,985.0,286.25,1565.58,250847.86,2023-07-01,5.58,176.52329749103941,-0.38332472492213304
Peru,PER,PEN,14.9,3.60375,6676.95,25907.97,2023-07-01,5.58,2.6702508960573477,-0.2590354780277911
Philippines,PHL,PHP,155.0,54.925,3576.11,176139.89,2023-07-01,5.58,27.77777777777778,-0.49425984928943506
Poland,POL,PLN,19.9,3.9946,18008.15,69537.58,2023-07-01,5.58,3.5663082437275984,-0.10721768294006953
Portugal,PRT,EUR,4.9,0.90699,24703.71,20872.97,2023-07-01,5.58,0.878136200716846,-0.031812698357373305
Qatar,QAT,QAR,14.0,3.64,65380.86,237986.33,2023-07-01,5.58,2.5089605734767026,-0.31072511717673007
Romania,ROU,RON,14.5,4.4761,14874.18,61838.52,2023-07-01,5.58,2.5985663082437274,-0.4194574946395908
Saudi Arabia,SAU,SAR,19.0,3.7516,28215.16,105806.83,2023-07-01,5.58,3.4050179211469533,-0.09238247117311187
Singapore,SGP,SGD,6.45,1.3278,77710.07,104402.18,2023-07-01,5.58,1.1559139784946237,-0.12945174085357458
Slovakia,SVK,EUR,4.3,0.90699,21747.29,18374.99,2023-07-01,5.58,0.7706093189964157,-0.15036624549728692
Slovenia,SVN,EUR,3.6,0.90699,29338.09,24788.7,2023-07-01,5.58,0.6451612903225806,-0.28867871716051924
Sweden,SWE,SEK,60.27,10.5075,61203.12,524912.64,2023-07-01,5.58,10.801075268817204,0.027939592559334165
Thailand,THA,THB,128.0,34.22875,7227.48,231113.68,2023-07-01,5.58,22.939068100358423,-0.3298303881865851
Turkey,TUR,TRY,95.0,26.92675,9663.88,85688.97,2023-07-01,5.58,17.025089605734767,-0.36772578919718246
Taiwan,TWN,TWD,75.0,31.4265,33186.34,929997.43,2023-07-01,5.58,13.440860215053764,-0.5723080770988254
Ukraine,UKR,UAH,105.0,36.93145,4874.31,132955.0,2023-07-01,5.58,18.817204301075268,-0.4904829271237585
Uruguay,URY,UYU,259.0,37.765,17333.61,754920.53,2023-07-01,5.58,46.415770609319,0.229068465757156
United States,USA,USD,5.58,1.0,70159.77,70159.77,2023-07-01,5.58,1.0,0.0
Vietnam,VNM,VND,74000.0,23687.5,3753.43,86082566.38,2023-07-01,5.58,13261.648745519713,-0.44014147776170076
South Africa,ZAF,ZAR,49.9,17.78375,6983.51,103233.73,2023-07-01,5.58,8.942652329749103,-0.49714473439240303
United Arab Emirates,ARE,AED,18.0,3.67295,51399.96,188766.35,2024-01-01,5.69,3.1634446397188047,-0.13871829463542804
Argentina,ARG,ARS,3150.0,821.44,13619.88,1780469.15,2024-01-01,5.69,553.6028119507909,-0.3260581272511799
Australia,AUS,AUD,7.7,1.51745068285281,64813.85,93263.34,2024-01-01,5.69,1.3532513181019332,-0.10820738137082762
Austria,AUT,EUR,5.01,0.91865,52191.77,49523.59,2024-01-01,5.69,0.8804920913884006,-0.041536938563761394
Azerbaijan,AZE,AZN,5.95,1.7025,7750.88,13176.5,2024-01-01,5.69,1.0456942003514937,-0.38578901594625914
Belgium,BEL,EUR,4.9,0.91865,49843.16,47295.05,2024-01-01,5.69,0.8611599297012302,-0.06258103771705191
Bahrain,BHR,BHD,1.7,0.37695,28781.49,10821.84,2024-01-01,5.69,0.2987697715289982,-0.20740211824115085
Brazil,BRA,BRL,23.9,4.96975,9455.33,48828.89,2024-01-01,5.69,4.200351493848857,-0.15481634008775955
Canada,CAN,CAD,7.47,1.34465,55036.52,71633.05,2024-01-01,5.69,1.312829525483304,-0.0236645034147889
Switzerland,CHE,CHF,7.1,0.86935,93657.23,89426.97,2024-01-01,5.69,1.2478031634446396,0.43532888185959584
Chile,CHL,CLP,4050.0,908.85,15166.47,13243186.36,2024-01-01,5.69,711.7750439367311,-0.21683991424687124
China,CHN,CNY,25.0,7.2013,12669.62,85356.26,2024-01-01,5.69,4.393673110720562,-0.3898777844666154
Colombia,COL,COP,19900.0,3911.86,6658.12,28338246.58,2024-01-01,5.69,3497.3637961335676,-0.10595885432158424
Costa Rica,CRI,CRC,2950.0,516.455,13074.91,8462263.61,2024-01-01,5.69,518.4534270650263,0.00386950860196193
Czech Republic,CZE,CZK,105.0,22.7725,26832.3,626722.13,2024-01-01,5.69,18.45342706502636,-0.18966178219227753
Germany,DEU,EUR,5.49,0.91865,48756.31,46263.75,2024-01-01,5.69,0.9648506151142354,0.05029185774150705
Denmark,DNK,DKK,39.0,6.85195,68294.91,483265.14,2024-01-01,5.69,6.854130052724077,0.0003181652995244756
Egypt,EGY,EGP,85.0,30.9,4587.17,75699.81,2024-01-01,5.69,14.938488576449911,-0.51655376775243
Spain,ESP,EUR,5.3,0.91865,29799.75,28276.3,2024-01-01,5.69,0.9314586994727592,0.013942959204005007
Estonia,EST,EUR,4.45,0.91865,28136.26,26697.86,2024-01-01,5.69,0.7820738137082601,-0.148670534253241
Euro area,EUZ,EUR,5.39,0.91865,41400.0736268591,39283.5871005743,2024-01-01,5.69,0.9472759226713531,0.031160858511242704
Finland,FIN,EUR,5.75,0.91865,51029.52,48420.75,2024-01-01,5.69,1.0105448154657293,0.1000324557401941
France,FRA,EUR,5.4,0.91865,42349.89,40184.85,2024-01-01,5.69,0.9490333919156415,0.03307395843426936
Britain,GBR,GBP,4.49,0.78629,45461.07,36748.57,2024-01-01,5.69,0.789103690685413,0.003578438852602638
Greece,GRC,EUR,4.7,0.91865,20960.1,19888.56,2024-01-01,5.69,0.8260105448154657,-0.10084303617758049
Guatemala,GTM,GTQ,29.0,7.8149,5097.59,39497.08,2024-01-01,5.69,5.0966608084358525,-0.34782776383116193
Hong Kong,HKG,HKD,23.0,7.818,48154.4,377117.2,2024-01-01,5.69,4.042179261862917,-0.4829650470883964
Honduras,HND,HNL,102.0,24.68,3062.2,75442.74,2024-01-01,5.69,17.926186291739892,-0.27365533663938846
Croatia,HRV,EUR,4.38,0.91865,18305.03,17369.23,2024-01-01,5.69,0.7697715289982424,-0.16206223371442613
Hungary,HUN,HUF,1400.0,352.0509,18579.08,6875413.05,2024-01-01,5.69,246.04569420035148,-0.3011076119948807
Indonesia,IDN,IDR,38000.0,15635.0,4798.12,71267226.01,2024-01-01,5.69,6678.383128295254,-0.5728568514042051
India,IND,INR,215.0,83.06625,2391.87,192218.64,2024-01-01,5.69,37.78558875219684,-0.5451150286404305
Ireland,IRL,EUR,5.5,0.91865,103311.01,98029.47,2024-01-01,5.69,0.9666080843585236,0.052204957664533466
Israel,ISR,ILS,17.0,3.76425,54336.84,182550.82,2024-01-01,5.69,2.987697715289982,-0.2062966818649181
Italy,ITA,EUR,5.8,0.91865,34084.52,32342.02,2024-01-01,5.69,1.0193321616871704,0.10959795535532628
Jordan,JOR,JOD,2.5,0.709,4613.06,3270.65,2024-01-01,5.69,0.43936731107205623,-0.3802999843835596
Japan,JPN,JPY,450.0,147.86,33853.8,4451712.34,2024-01-01,5.69,79.08611599297012,-0.4651283917694433
South Korea,KOR,KRW,5500.0,1338.9,32418.34,41866554.19,2024-01-01,5.69,966.6080843585237,-0.278058044395755
Kuwait,KWT,KWD,1.4,0.30775,36092.39,11051.07,2024-01-01,5.69,0.24604569420035147,-0.20050139983638848
Lebanon,LBN,LBP,430000.0,89500.0,3283.41,82855099.22,2024-01-01,5.69,75571.17750439367,-0.15562930162688643
Sri Lanka,LKA,LKR,1820.0,319.95,3342.0,1078237.08,2024-01-01,5.69,319.8594024604569,-0.00028316155506506865
Lithuania,LTU,EUR,3.85,0.91865,24988.69,23711.2,2024-01-01,5.69,0.6766256590509666,-0.2634565296348265
Latvia,LVA,EUR,3.7,0.91865,21946.92,20824.94,2024-01-01,5.69,0.6502636203866432,-0.2921530284802229
Moldova,MDA,MDL,63.0,17.7,5726.33,108450.11,2024-01-01,5.69,11.072056239015817,-0.3744600994906318
Mexico,MEX,MXN,89.0,17.1385,11265.54,226745.55,2024-01-01,5.69,15.641476274165202,-0.08734858510574431
Malaysia,MYS,MYR,13.15,4.7265,12465.61,54862.12,2024-01-01,5.69,2.311072056239016,-0.5110394464743434
Nicaragua,NIC,NIO,159.0,36.6243,2371.68,85086.9,2024-01-01,5.69,27.943760984182774,-0.2370158341816014
Netherlands,NLD,EUR,5.53,0.91865,57427.76,54491.89,2024-01-01,5.69,0.9718804920913884,0.05794425743361282
Norway,NOR,NOK,75.0,10.5057,105825.93,1017428.09,2024-01-01,5.69,13.181019332161686,0.25465407656431144
New Zealand,NZL,NZD,8.2,1.63813580145794,47226.1,74261.88,2024-01-01,5.69,1.4411247803163443,-0.12026537785588712
Oman,OMN,OMR,1.42,0.385,23240.14,8935.83,2024-01-01,5.69,0.24956063268892792,-0.3517905644443431
Pakistan,PAK,PKR,1065.0,279.75,1650.28,293461.35,2024-01-01,5.69,187.17047451669595,-0.33093664158464364
Peru,PER,PEN,15.9,3.7418,7158.77,27449.12,2024-01-01,5.69,2.7943760984182777,-0.25320003783786477
Philippines,PHL,PHP,161.0,56.3,3623.59,197405.35,2024-01-01,5.69,28.29525483304042,-0.4974199852035449
Poland,POL,PLN,19.9,4.00785,18342.68,81752.39,2024-01-01,5.69,3.497363796133567,-0.12737158423255193
Portugal,PRT,EUR,4.95,0.91865,24540.38,23285.81,2024-01-01,5.69,0.8699472759226713,-0.053015538101919855
Qatar,QAT,QAR,14.0,3.641,83521.0,304016.43,2024-01-01,5.69,2.460456942003515,-0.32423594012537355
Romania,ROU,RON,15.65,4.57225,15821.13,74033.73,2024-01-01,5.69,2.750439367311072,-0.39844947950985365
Saudi Arabia,SAU,SAR,19.0,3.7506,34441.06,129153.97,2024-01-01,5.69,3.3391915641476273,-0.10969136560880197
Singapore,SGP,SGD,6.65,1.3415,82807.65,114164.15,2024-01-01,5.69,1.1687170474516695,-0.12879832467262797
Slovakia,SVK,EUR,4.3,0.91865,21263.25,20176.21,2024-01-01,5.69,0.7557117750439366,-0.17736703309863752
Slovenia,SVN,EUR,3.9,0.91865,28526.62,27068.26,2024-01-01,5.69,0.6854130052724077,-0.25389103001969443
Sweden,SWE,SEK,61.29,10.44965,56188.32,568302.83,2024-01-01,5.69,10.77152899824253,0.030802849688030726
Thailand,THA,THB,135.0,35.6775,7069.59,247869.33,2024-01-01,5.69,23.725834797891036,-0.3349916670761395
Turkey,TUR,TRY,120.0,30.25475,10621.97,176029.27,2024-01-01,5.69,21.089630931458696,-0.3029315749937218
Taiwan,TWN,TWD,75.0,31.3475,32687.37,974290.68,2024-01-01,5.69,13.181019332161686,-0.5795192812134401
Ukraine,UKR,UAH,110.0,37.4443,4606.8,148996.34,2024-01-01,5.69,19.332161687170473,-0.48370882384847697
Uruguay,URY,UYU,275.0,39.065,20022.14,824264.95,2024-01-01,5.69,48.33040421792618,0.2371791685121255
United States,USA,USD,5.69,1.0,76343.25,76343.25,2024-01-01,5.69,1.0,0.0
Venezuela,VEN,VES,178.13,36.1007,3421.75,23902.4,2024-01-01,5.69,31.30579964850615,-0.13282014895816022
Vietnam,VNM,VND,74000.0,24565.0,4086.52,95648144.3,2024-01-01,5.69,13005.272407732864,-0.4705771460316359
South Africa,ZAF,ZAR,51.9,19.18625,6684.48,109374.79,2024-01-01,5.69,9.121265377855886,-0.5245936346156291
